"awb_master","lacre","awb","nota_fiscal","pedido","cidade","status_completo","status_atual"
"20448837","CA20448837","TXAR101631950TX","509562624","kirfjjNtDZney0p4AwSW","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448837","CA20448837","TXAR101630911TX","509991006","CkL5DSS8A1GDzyuub1NY","Sorocaba","NUMERO INDICADO NAO LOCALIZADO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC CX"
"20448837","CA20448837","TXAR101607463TX","616444134","FW0uoyK3Szg9FuGxLfNw","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448837","CA20448837","TXAR101630788TX","828849324","6XvlEWKpWJoDeqRfgerX","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448837","CA20448837","TXAR101631968TX","922137517","IBNYwxEztjpvqQfcCOs3","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448837","CA20448837","TXAR101607497TX","976018754","1K2KQh4g1w7fOd1HXN8O","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","AMZB773863369tx","32259465","BBQW2Vztm","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448923","SOD1004109971","AMZB773682074tx","32317400","B47sZf6bm","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","AMZB773706541tx","32279905","BtHNQJh9m","Mairinque","PROCESSO DE ENTREGA","NA RUA"
"20448500","SOD1004110011","AMZB773992139tx","19412436","Bh6bfgwxm","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","AMZB773820364tx","19393357","BfyxZVlXm","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","TXAS734984685tx","452435","152013798-1","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS734988736tx","32470","815819584","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS734992795tx","6287957","6196580","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS734989874tx","6287643","6196795","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS734993405tx","6287409","6196843","Votorantim","EM ROTA (CAF: 20086582) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS734993025tx","6287981","6196996","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","AMZB774059495tx","19412789","BWCn0cTfm","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","WEPI105039580tx","580342","SLV-2799940","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","AMZB773677577tx","32308444","BHhfsn67m","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735007965tx","768770","WEB-1484931690","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448744","SOD1004109961","AMZB773571006tx","32244420","BsV6dXdzm","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448923","SOD1004109971","AMZB774012209tx","32325266","BWdWdylBm","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237309679TX","6860059","6860059","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237282249TX","6860053","6860053","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237309935TX","6860098","6860098","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237310107TX","6860154","6860154","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237310271TX","6860202","6860202","São Roque","EM ROTA (CAF: 20085496) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237282959TX","6860201","6860201","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309174TX","6860301","6860301","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309331TX","6860303","6860303","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237309257TX","6860306","6860306","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237309075TX","6860309","6860309","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237335864TX","6860345","6860345","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237335856TX","6860368","6860368","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309463TX","6860395","6860395","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309489TX","6860396","6860396","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309117TX","6860475","6860475","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309281TX","6860530","6860530","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237308929TX","6860558","6860558","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237336185TX","6860574","6860574","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20448808","CA20448808","CONE237309505TX","6860659","6860659","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237309919TX","6860702","6860702","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448808","CA20448808","CONE237336045TX","6860749","6860749","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237336037TX","6860750","6860750","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237336094TX","6860751","6860751","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237336052TX","6860752","6860752","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448808","CA20448808","CONE237336177TX","6860773","6860773","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20450700","SOD1004109981","TXAS735022253tx","1193","3049741311807358693","Ibiúna","EM ROTA (CAF: 20084735) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS735034498tx","2710443","1001007545934","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105045058tx","580447","SLV-2799898","Ibiúna","EM ROTA (CAF: 20084735) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454741","SOD1004127411","TXAS735041295tx","18553","SLR-v2660257mfl-02","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20453140","SOD1004110031","TXAS735047748tx","2710473","1001007546070","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735047136tx","60668","SLR-v25177124frm-01","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105046551tx","580459","SLV-2799286","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","TXAS735055956tx","60076","SLR-v25166660frm-01","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735060253tx","23128","23128","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454741","SOD1004127411","TXAS735058125tx","42619","SLR-v5070429off-01","Votorantim","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454050","SOD1003248950","TXAS735076200tx","4915932","152056037-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454050","SOD1003248950","TXAS735078529tx","1244698","203502670","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20453140","SOD1004110031","TXAS735084360tx","452820","152011062-1","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105051312tx","580506","SLV-2760440","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105051809tx","580509","SLV-2795686","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735094674tx","8639","1483706600","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105054100tx","580530","SLV-2800894","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105054241tx","580533","SLV-2739011","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20449770","SOD1267884","TXAS735112302tx","1","br255415030014c","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105055255tx","580553","SLV-2789234","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105055446tx","580556","SLV-2800326","Itu","EM ROTA (CAF: 20086482) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS735121915tx","3457407","VTX-6090549","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS735130445tx","3457467","VTX-6090384","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS735123085tx","3457564","VTX-6090544","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451939","SOD1004110001","TXAS735128811tx","3457405","VTX-6091193","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS735128027tx","3457381","VTX-6092510","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105059216tx","580622","SLV-2796500","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","TXAS735139701tx","104092","1565441277300-01","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735141582tx","2678990","CI-250930395994VOL1","Pilar Do Sul","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","WEPI105061303tx","580662","SLV-2800776","Itu","EM ROTA (CAF: 20086482) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735159048tx","140218","W00036898382","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105062459tx","580691","SLV-2746463","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105063580tx","580720","SLV-2795882","Sorocaba","FALTA BLOCO DO EDIFICIO / SALA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB",""
"20455289","SOD1004135921","TXAS735165680tx","294964","WEB-1484913490","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105065866tx","580767","SLV-2796430","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735180390tx","6283329","6192415","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735177883tx","6283728","6194170","Sorocaba","CLIENTE AUSENTE/ESTABELECIMENTO FECHADO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC LM"
"20455289","SOD1004135921","TXAS735177891tx","6283523","6194176","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735178949tx","6283347","6194305","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735180879tx","6287904","6196929","Sorocaba","ESPERA SUPERIOR A 20 MINUTOS (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB",""
"20452712","SOD1004127421","TXAS735181422tx","6288879","6195305","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735177123tx","6283942","6195844","Sorocaba","CLIENTE AUSENTE/ESTABELECIMENTO FECHADO (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NC LM"
"20451127","SOD1004109991","TXAS735189128tx","3457937","152106832-2","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20454741","SOD1004127411","TXAS735194540tx","40687","SLR-v3932350anm-01","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735195018tx","1588","1565432265425-01","Sorocaba","EM ROTA (CAF: 20086382) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735200776tx","6285952","6173056","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105069975tx","580878","SLV-2801544","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105070049tx","580880","SLV-2800304","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","WEPI105074413tx","580963","SLV-2797414","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS735237315tx","694031","00069403","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20454015","SOD1003229450","TXAS735236945tx","4915772","152037207-1","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105075568tx","580986","SLV-2786770","Pilar Do Sul","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105076830tx","12752397","VTX-32446757","Ibiúna","EM ROTA (CAF: 20084735) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20454741","SOD1004127411","TXAS735249948tx","61064","SLR-v25210266frm-01","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105077028tx","581019","SLV-2798006","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105077481tx","12752418","VTX-32678752","Mairinque","PROCESSO DE ENTREGA","NA RUA"
"20452712","SOD1004127421","WEPI105077887tx","581040","SLV-2783380","São Roque","EM ROTA (CAF: 20084913) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735250532tx","6288963","6199152","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105079065tx","581065","SLV-2783706","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451939","SOD1004110001","TXAS735272163tx","129160","31158268","Sorocaba","EM ROTA (CAF: 20086611) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451127","SOD1004109991","TXAS735275489tx","849071","50579479","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735276636tx","453311","151985910-1","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105081509tx","581118","SLV-2791156","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105083885tx","581169","SLV-2781220","Sorocaba","EM ROTA (CAF: 20084783) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735285652tx","769187","WEB-1485233480","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20455289","SOD1004135921","TXAS735290272tx","6290445","6197980","Sorocaba","PROCESSO DE ENTREGA","NA RUA"
"20455289","SOD1004135921","TXAS735294332tx","6290314","6198023","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735294712tx","6289471","6199472","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452086","SOD1267894","AMZB773816495tx","2155633","BvHZ2tQbm","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS735300352tx","3884044","3884044","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS735300279tx","3457796","VTX-6092588","Salto De Pirapora","EM ROTA (CAF: 20084848) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20451939","SOD1004110001","TXAS735298648tx","3457761","ANY-253040859","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105086441tx","581253","SLV-2797874","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105086755tx","12752689","VTX-32372989","Araçoiaba Da Serra","PROCESSO DE ENTREGA","NA RUA"
"20448500","SOD1004110011","TXAS735311714tx","128978","31157918","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20448500","SOD1004110011","TXAS735309072tx","848376","50578546","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451127","SOD1004109991","TXAS735310666tx","849072","50579480","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20451127","SOD1004109991","TXAS735310674tx","849101","50579511","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20455289","SOD1004135921","TXAS735327884tx","6082","3049821037223708307","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105088942tx","581346","SLV-2781600","Mairinque","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105089304tx","581355","SLV-2800488","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105089361tx","581357","SLV-2791816","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","TXAS735411241tx","10251315","FR250928GYHUY","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","TXAS735411779tx","10251413","FR250929NBKXG","Votorantim","EM ROTA (CAF: 20087138) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS735453060tx","14500","WKE-151347","Sorocaba","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105090617tx","581388","SLV-2780192","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105090690tx","12752929","VTX-32668874","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105091490tx","581418","SLV-2789270","Porto Feliz","EM ROTA (CAF: 20084187) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105092043tx","581435","SLV-2795258","Piedade","EM ROTA (CAF: 20074185) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452712","SOD1004127421","WEPI105092399tx","581445","SLV-2803382","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105092837tx","581459","SLV-2790322","Sorocaba","EM ROTA (CAF: 20086448) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20448500","SOD1004110011","TXAS735626624tx","3884092","3884092","Itu","ENTREGA REALIZADA (mobile) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","ENTREGA REALIZADA"
"20452712","SOD1004127421","WEPI105095376tx","581535","SLV-2802620","Votorantim","EM ROTA (CAF: 20086377) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
"20452329","SOD1004110021","TXAS735754871tx","1835","1565462265822-01","Sorocaba","EM ROTA (CAF: 20086009) ADRIANO BRAZ DE ALBUQUERQUE 3ºT HUB","NA BASE"
